Index,RecordingTime,Camera,Video,Empty
8378,recording_2019_07_11_6_50_am,cam_10,cam_10-25800-25920.mov,FALSE
8379,recording_2019_07_11_6_50_am,cam_10,cam_10-25920-26040.mov,FALSE
8380,recording_2019_07_11_6_50_am,cam_10,cam_10-26040-26160.mov,FALSE
8381,recording_2019_07_11_6_50_am,cam_10,cam_10-26160-26280.mov,FALSE
8382,recording_2019_07_11_6_50_am,cam_10,cam_10-26280-26400.mov,FALSE
8383,recording_2019_07_11_6_50_am,cam_10,cam_10-26400-26520.mov,FALSE
8384,recording_2019_07_11_6_50_am,cam_10,cam_10-26520-26640.mov,FALSE
8385,recording_2019_07_11_6_50_am,cam_10,cam_10-26640-26760.mov,FALSE
8386,recording_2019_07_11_6_50_am,cam_10,cam_10-26760-26880.mov,FALSE
8387,recording_2019_07_11_6_50_am,cam_10,cam_10-26880-27000.mov,FALSE
8388,recording_2019_07_11_6_50_am,cam_10,cam_10-27000-27120.mov,FALSE
8389,recording_2019_07_11_6_50_am,cam_10,cam_10-27120-27240.mov,FALSE
8390,recording_2019_07_11_6_50_am,cam_10,cam_10-27240-27360.mov,FALSE
8391,recording_2019_07_11_6_50_am,cam_10,cam_10-27360-27480.mov,FALSE
8392,recording_2019_07_11_6_50_am,cam_10,cam_10-27480-27600.mov,FALSE
8393,recording_2019_07_11_6_50_am,cam_10,cam_10-27600-27720.mov,FALSE
8394,recording_2019_07_11_6_50_am,cam_10,cam_10-27720-27840.mov,FALSE
8395,recording_2019_07_11_6_50_am,cam_10,cam_10-27840-27960.mov,FALSE
8396,recording_2019_07_11_6_50_am,cam_10,cam_10-27960-28080.mov,FALSE
8397,recording_2019_07_11_6_50_am,cam_10,cam_10-28080-28200.mov,FALSE
8398,recording_2019_07_11_6_50_am,cam_10,cam_10-28200-28320.mov,FALSE
8399,recording_2019_07_11_6_50_am,cam_10,cam_10-28320-28440.mov,FALSE
8400,recording_2019_07_11_6_50_am,cam_10,cam_10-28440-28560.mov,FALSE
8401,recording_2019_07_11_6_50_am,cam_10,cam_10-28560-28680.mov,FALSE
8402,recording_2019_07_11_6_50_am,cam_10,cam_10-28680-28800.mov,FALSE
8403,recording_2019_07_11_6_50_am,cam_10,cam_10-28800-28920.mov,FALSE
8404,recording_2019_07_11_6_50_am,cam_10,cam_10-28920-29040.mov,FALSE
8405,recording_2019_07_11_6_50_am,cam_10,cam_10-29040-29160.mov,FALSE
8406,recording_2019_07_11_6_50_am,cam_10,cam_10-29160-29280.mov,FALSE
8407,recording_2019_07_11_6_50_am,cam_10,cam_10-29280-29400.mov,FALSE
8408,recording_2019_07_11_6_50_am,cam_10,cam_10-29400-29520.mov,FALSE
8409,recording_2019_07_11_6_50_am,cam_10,cam_10-29520-29640.mov,FALSE
8410,recording_2019_07_11_6_50_am,cam_10,cam_10-29640-29760.mov,FALSE
8411,recording_2019_07_11_6_50_am,cam_10,cam_10-29760-29880.mov,FALSE
8412,recording_2019_07_11_6_50_am,cam_10,cam_10-29880-30000.mov,FALSE
8413,recording_2019_07_11_6_50_am,cam_10,cam_10-30000-30120.mov,FALSE
8414,recording_2019_07_11_6_50_am,cam_10,cam_10-30120-30240.mov,FALSE
8415,recording_2019_07_11_6_50_am,cam_10,cam_10-30240-30360.mov,FALSE
8416,recording_2019_07_11_6_50_am,cam_10,cam_10-30360-30480.mov,FALSE
8417,recording_2019_07_11_6_50_am,cam_10,cam_10-30480-30600.mov,FALSE
8418,recording_2019_07_11_6_50_am,cam_10,cam_10-30600-30720.mov,FALSE
8419,recording_2019_07_11_6_50_am,cam_10,cam_10-30720-30840.mov,FALSE
8420,recording_2019_07_11_6_50_am,cam_10,cam_10-30840-30960.mov,FALSE
8421,recording_2019_07_11_6_50_am,cam_10,cam_10-30960-31080.mov,FALSE
8422,recording_2019_07_11_6_50_am,cam_10,cam_10-31080-31200.mov,FALSE
8423,recording_2019_07_11_6_50_am,cam_10,cam_10-31200-31320.mov,FALSE
8424,recording_2019_07_11_6_50_am,cam_10,cam_10-31320-31440.mov,FALSE
8425,recording_2019_07_11_6_50_am,cam_10,cam_10-31440-31560.mov,FALSE
8426,recording_2019_07_11_6_50_am,cam_10,cam_10-31560-31680.mov,FALSE
8427,recording_2019_07_11_6_50_am,cam_10,cam_10-31680-31800.mov,FALSE
8428,recording_2019_07_11_6_50_am,cam_10,cam_10-31800-31920.mov,FALSE
8429,recording_2019_07_11_6_50_am,cam_10,cam_10-31920-32040.mov,FALSE
8430,recording_2019_07_11_6_50_am,cam_10,cam_10-32040-32160.mov,FALSE
8431,recording_2019_07_11_6_50_am,cam_10,cam_10-32160-32280.mov,FALSE
8432,recording_2019_07_11_6_50_am,cam_10,cam_10-32280-32400.mov,FALSE
8433,recording_2019_07_11_6_50_am,cam_10,cam_10-32400-32520.mov,FALSE
8434,recording_2019_07_11_6_50_am,cam_10,cam_10-32520-32640.mov,FALSE
8435,recording_2019_07_11_6_50_am,cam_10,cam_10-32640-32760.mov,FALSE
8436,recording_2019_07_11_6_50_am,cam_10,cam_10-32760-32880.mov,FALSE
8437,recording_2019_07_11_6_50_am,cam_10,cam_10-32880-33000.mov,FALSE
8438,recording_2019_07_11_6_50_am,cam_10,cam_10-33000-33120.mov,FALSE
8439,recording_2019_07_11_6_50_am,cam_10,cam_10-33120-33240.mov,FALSE
8440,recording_2019_07_11_6_50_am,cam_10,cam_10-33240-33360.mov,FALSE
8441,recording_2019_07_11_6_50_am,cam_10,cam_10-33360-33480.mov,FALSE
8442,recording_2019_07_11_6_50_am,cam_10,cam_10-33480-33600.mov,FALSE
8443,recording_2019_07_11_6_50_am,cam_10,cam_10-33600-33720.mov,FALSE
8444,recording_2019_07_11_6_50_am,cam_10,cam_10-33720-33840.mov,FALSE
8445,recording_2019_07_11_6_50_am,cam_10,cam_10-33840-33960.mov,FALSE
8446,recording_2019_07_11_6_50_am,cam_10,cam_10-33960-34080.mov,FALSE
8447,recording_2019_07_11_6_50_am,cam_10,cam_10-34080-34200.mov,FALSE
8448,recording_2019_07_11_6_50_am,cam_10,cam_10-34200-34320.mov,FALSE
8449,recording_2019_07_11_6_50_am,cam_10,cam_10-34320-34440.mov,FALSE
8450,recording_2019_07_11_6_50_am,cam_10,cam_10-34440-34560.mov,FALSE
8451,recording_2019_07_11_6_50_am,cam_10,cam_10-34560-34680.mov,FALSE
8452,recording_2019_07_11_6_50_am,cam_10,cam_10-34680-34800.mov,FALSE
8453,recording_2019_07_11_6_50_am,cam_10,cam_10-34800-34920.mov,FALSE
8454,recording_2019_07_11_6_50_am,cam_10,cam_10-34920-35040.mov,FALSE
8455,recording_2019_07_11_6_50_am,cam_10,cam_10-35040-35160.mov,FALSE
8456,recording_2019_07_11_6_50_am,cam_10,cam_10-35160-35280.mov,FALSE
8457,recording_2019_07_11_6_50_am,cam_10,cam_10-35280-35400.mov,FALSE
8458,recording_2019_07_11_6_50_am,cam_10,cam_10-35400-35520.mov,FALSE
8459,recording_2019_07_11_6_50_am,cam_10,cam_10-35520-35640.mov,FALSE
8460,recording_2019_07_11_6_50_am,cam_10,cam_10-35640-35760.mov,FALSE
8461,recording_2019_07_11_6_50_am,cam_10,cam_10-35760-35880.mov,FALSE
8462,recording_2019_07_11_6_50_am,cam_10,cam_10-35880-36000.mov,FALSE
8463,recording_2019_07_11_6_50_am,cam_11,cam_11-00000-00120.mov,FALSE
8464,recording_2019_07_11_6_50_am,cam_11,cam_11-00120-00240.mov,FALSE
8465,recording_2019_07_11_6_50_am,cam_11,cam_11-00240-00360.mov,FALSE
8466,recording_2019_07_11_6_50_am,cam_11,cam_11-00360-00480.mov,FALSE
8467,recording_2019_07_11_6_50_am,cam_11,cam_11-00480-00600.mov,FALSE
8468,recording_2019_07_11_6_50_am,cam_11,cam_11-00600-00720.mov,FALSE
8469,recording_2019_07_11_6_50_am,cam_11,cam_11-00720-00840.mov,FALSE
8470,recording_2019_07_11_6_50_am,cam_11,cam_11-00840-00960.mov,FALSE
8471,recording_2019_07_11_6_50_am,cam_11,cam_11-00960-01080.mov,FALSE
8472,recording_2019_07_11_6_50_am,cam_11,cam_11-01080-01200.mov,FALSE
8473,recording_2019_07_11_6_50_am,cam_11,cam_11-01200-01320.mov,FALSE
8474,recording_2019_07_11_6_50_am,cam_11,cam_11-01320-01440.mov,FALSE
8475,recording_2019_07_11_6_50_am,cam_11,cam_11-01440-01560.mov,FALSE
8476,recording_2019_07_11_6_50_am,cam_11,cam_11-01560-01680.mov,FALSE
8477,recording_2019_07_11_6_50_am,cam_11,cam_11-01680-01800.mov,FALSE
8478,recording_2019_07_11_6_50_am,cam_11,cam_11-01800-01920.mov,FALSE
8479,recording_2019_07_11_6_50_am,cam_11,cam_11-01920-02040.mov,FALSE
8480,recording_2019_07_11_6_50_am,cam_11,cam_11-02040-02160.mov,FALSE
8481,recording_2019_07_11_6_50_am,cam_11,cam_11-02160-02280.mov,FALSE
8482,recording_2019_07_11_6_50_am,cam_11,cam_11-02280-02400.mov,FALSE
8483,recording_2019_07_11_6_50_am,cam_11,cam_11-02400-02520.mov,FALSE
8484,recording_2019_07_11_6_50_am,cam_11,cam_11-02520-02640.mov,FALSE
8485,recording_2019_07_11_6_50_am,cam_11,cam_11-02640-02760.mov,FALSE
8486,recording_2019_07_11_6_50_am,cam_11,cam_11-02760-02880.mov,FALSE
8487,recording_2019_07_11_6_50_am,cam_11,cam_11-02880-03000.mov,FALSE
8488,recording_2019_07_11_6_50_am,cam_11,cam_11-03000-03120.mov,FALSE
8489,recording_2019_07_11_6_50_am,cam_11,cam_11-03120-03240.mov,FALSE
8490,recording_2019_07_11_6_50_am,cam_11,cam_11-03240-03360.mov,FALSE
8491,recording_2019_07_11_6_50_am,cam_11,cam_11-03360-03480.mov,FALSE
8492,recording_2019_07_11_6_50_am,cam_11,cam_11-03480-03600.mov,FALSE
8493,recording_2019_07_11_6_50_am,cam_11,cam_11-03600-03720.mov,FALSE
8494,recording_2019_07_11_6_50_am,cam_11,cam_11-03720-03840.mov,FALSE
8495,recording_2019_07_11_6_50_am,cam_11,cam_11-03840-03960.mov,FALSE
8496,recording_2019_07_11_6_50_am,cam_11,cam_11-03960-04080.mov,FALSE
8497,recording_2019_07_11_6_50_am,cam_11,cam_11-04080-04200.mov,FALSE
8498,recording_2019_07_11_6_50_am,cam_11,cam_11-04200-04320.mov,FALSE
8499,recording_2019_07_11_6_50_am,cam_11,cam_11-04320-04440.mov,FALSE
8500,recording_2019_07_11_6_50_am,cam_11,cam_11-04440-04560.mov,FALSE
8501,recording_2019_07_11_6_50_am,cam_11,cam_11-04560-04680.mov,FALSE
8502,recording_2019_07_11_6_50_am,cam_11,cam_11-04680-04800.mov,FALSE
8503,recording_2019_07_11_6_50_am,cam_11,cam_11-04800-04920.mov,FALSE
8504,recording_2019_07_11_6_50_am,cam_11,cam_11-04920-05040.mov,FALSE
8505,recording_2019_07_11_6_50_am,cam_11,cam_11-05040-05160.mov,FALSE
8506,recording_2019_07_11_6_50_am,cam_11,cam_11-05160-05280.mov,FALSE
8507,recording_2019_07_11_6_50_am,cam_11,cam_11-05280-05400.mov,FALSE
8508,recording_2019_07_11_6_50_am,cam_11,cam_11-05400-05520.mov,FALSE
8509,recording_2019_07_11_6_50_am,cam_11,cam_11-05520-05640.mov,FALSE
8510,recording_2019_07_11_6_50_am,cam_11,cam_11-05640-05760.mov,FALSE
8511,recording_2019_07_11_6_50_am,cam_11,cam_11-05760-05880.mov,FALSE
8512,recording_2019_07_11_6_50_am,cam_11,cam_11-05880-06000.mov,FALSE
8513,recording_2019_07_11_6_50_am,cam_11,cam_11-06000-06120.mov,FALSE
8514,recording_2019_07_11_6_50_am,cam_11,cam_11-06120-06240.mov,FALSE
8515,recording_2019_07_11_6_50_am,cam_11,cam_11-06240-06360.mov,FALSE
8516,recording_2019_07_11_6_50_am,cam_11,cam_11-06360-06480.mov,FALSE
8517,recording_2019_07_11_6_50_am,cam_11,cam_11-06480-06600.mov,FALSE
8518,recording_2019_07_11_6_50_am,cam_11,cam_11-06600-06720.mov,FALSE
8519,recording_2019_07_11_6_50_am,cam_11,cam_11-06720-06840.mov,FALSE
8520,recording_2019_07_11_6_50_am,cam_11,cam_11-06840-06960.mov,FALSE
8521,recording_2019_07_11_6_50_am,cam_11,cam_11-06960-07080.mov,FALSE
8522,recording_2019_07_11_6_50_am,cam_11,cam_11-07080-07200.mov,FALSE
8523,recording_2019_07_11_6_50_am,cam_11,cam_11-07200-07320.mov,FALSE
8524,recording_2019_07_11_6_50_am,cam_11,cam_11-07320-07440.mov,FALSE
8525,recording_2019_07_11_6_50_am,cam_11,cam_11-07440-07560.mov,FALSE
8526,recording_2019_07_11_6_50_am,cam_11,cam_11-07560-07680.mov,FALSE
8527,recording_2019_07_11_6_50_am,cam_11,cam_11-07680-07800.mov,FALSE
8528,recording_2019_07_11_6_50_am,cam_11,cam_11-07800-07920.mov,FALSE
8529,recording_2019_07_11_6_50_am,cam_11,cam_11-07920-08040.mov,FALSE
8530,recording_2019_07_11_6_50_am,cam_11,cam_11-08040-08160.mov,FALSE
8531,recording_2019_07_11_6_50_am,cam_11,cam_11-08160-08280.mov,FALSE
8532,recording_2019_07_11_6_50_am,cam_11,cam_11-08280-08400.mov,FALSE
8533,recording_2019_07_11_6_50_am,cam_11,cam_11-08400-08520.mov,FALSE
8534,recording_2019_07_11_6_50_am,cam_11,cam_11-08520-08640.mov,FALSE
8535,recording_2019_07_11_6_50_am,cam_11,cam_11-08640-08760.mov,FALSE
8536,recording_2019_07_11_6_50_am,cam_11,cam_11-08760-08880.mov,FALSE
8537,recording_2019_07_11_6_50_am,cam_11,cam_11-08880-09000.mov,FALSE
8538,recording_2019_07_11_6_50_am,cam_11,cam_11-09000-09120.mov,FALSE
8539,recording_2019_07_11_6_50_am,cam_11,cam_11-09120-09240.mov,FALSE
8540,recording_2019_07_11_6_50_am,cam_11,cam_11-09240-09360.mov,FALSE
8541,recording_2019_07_11_6_50_am,cam_11,cam_11-09360-09480.mov,FALSE
8542,recording_2019_07_11_6_50_am,cam_11,cam_11-09480-09600.mov,FALSE
8543,recording_2019_07_11_6_50_am,cam_11,cam_11-09600-09720.mov,FALSE
8544,recording_2019_07_11_6_50_am,cam_11,cam_11-09720-09840.mov,FALSE
8545,recording_2019_07_11_6_50_am,cam_11,cam_11-09840-09960.mov,FALSE
8546,recording_2019_07_11_6_50_am,cam_11,cam_11-09960-10080.mov,FALSE
8547,recording_2019_07_11_6_50_am,cam_11,cam_11-10080-10200.mov,FALSE
8548,recording_2019_07_11_6_50_am,cam_11,cam_11-10200-10320.mov,FALSE
8549,recording_2019_07_11_6_50_am,cam_11,cam_11-10320-10440.mov,FALSE
8550,recording_2019_07_11_6_50_am,cam_11,cam_11-10440-10560.mov,FALSE
8551,recording_2019_07_11_6_50_am,cam_11,cam_11-10560-10680.mov,FALSE
8552,recording_2019_07_11_6_50_am,cam_11,cam_11-10680-10800.mov,FALSE
8553,recording_2019_07_11_6_50_am,cam_11,cam_11-10800-10920.mov,FALSE
8554,recording_2019_07_11_6_50_am,cam_11,cam_11-10920-11040.mov,FALSE
8555,recording_2019_07_11_6_50_am,cam_11,cam_11-11040-11160.mov,FALSE
8556,recording_2019_07_11_6_50_am,cam_11,cam_11-11160-11280.mov,FALSE
8557,recording_2019_07_11_6_50_am,cam_11,cam_11-11280-11400.mov,FALSE
8558,recording_2019_07_11_6_50_am,cam_11,cam_11-11400-11520.mov,FALSE
8559,recording_2019_07_11_6_50_am,cam_11,cam_11-11520-11640.mov,FALSE
8560,recording_2019_07_11_6_50_am,cam_11,cam_11-11640-11760.mov,FALSE
8561,recording_2019_07_11_6_50_am,cam_11,cam_11-11760-11880.mov,FALSE
8562,recording_2019_07_11_6_50_am,cam_11,cam_11-11880-12000.mov,FALSE
8563,recording_2019_07_11_6_50_am,cam_11,cam_11-12000-12120.mov,FALSE
8564,recording_2019_07_11_6_50_am,cam_11,cam_11-12120-12240.mov,FALSE
8565,recording_2019_07_11_6_50_am,cam_11,cam_11-12240-12360.mov,FALSE
8566,recording_2019_07_11_6_50_am,cam_11,cam_11-12360-12480.mov,FALSE
8567,recording_2019_07_11_6_50_am,cam_11,cam_11-12480-12600.mov,FALSE
8568,recording_2019_07_11_6_50_am,cam_11,cam_11-12600-12720.mov,FALSE
8569,recording_2019_07_11_6_50_am,cam_11,cam_11-12720-12840.mov,FALSE
8570,recording_2019_07_11_6_50_am,cam_11,cam_11-12840-12960.mov,FALSE
8571,recording_2019_07_11_6_50_am,cam_11,cam_11-12960-13080.mov,FALSE
8572,recording_2019_07_11_6_50_am,cam_11,cam_11-13080-13200.mov,FALSE
8573,recording_2019_07_11_6_50_am,cam_11,cam_11-13200-13320.mov,FALSE
8574,recording_2019_07_11_6_50_am,cam_11,cam_11-13320-13440.mov,FALSE
8575,recording_2019_07_11_6_50_am,cam_11,cam_11-13440-13560.mov,FALSE
8576,recording_2019_07_11_6_50_am,cam_11,cam_11-13560-13680.mov,FALSE
8577,recording_2019_07_11_6_50_am,cam_11,cam_11-13680-13800.mov,FALSE
8578,recording_2019_07_11_6_50_am,cam_11,cam_11-13800-13920.mov,FALSE
8579,recording_2019_07_11_6_50_am,cam_11,cam_11-13920-14040.mov,FALSE
8580,recording_2019_07_11_6_50_am,cam_11,cam_11-14040-14160.mov,FALSE
8581,recording_2019_07_11_6_50_am,cam_11,cam_11-14160-14280.mov,FALSE
8582,recording_2019_07_11_6_50_am,cam_11,cam_11-14280-14400.mov,FALSE
8583,recording_2019_07_11_6_50_am,cam_11,cam_11-14400-14520.mov,FALSE
8584,recording_2019_07_11_6_50_am,cam_11,cam_11-14520-14640.mov,FALSE
8585,recording_2019_07_11_6_50_am,cam_11,cam_11-14640-14760.mov,FALSE
8586,recording_2019_07_11_6_50_am,cam_11,cam_11-14760-14880.mov,FALSE
8587,recording_2019_07_11_6_50_am,cam_11,cam_11-14880-15000.mov,FALSE
8588,recording_2019_07_11_6_50_am,cam_11,cam_11-15000-15120.mov,FALSE
8589,recording_2019_07_11_6_50_am,cam_11,cam_11-15120-15240.mov,FALSE
8590,recording_2019_07_11_6_50_am,cam_11,cam_11-15240-15360.mov,FALSE
8591,recording_2019_07_11_6_50_am,cam_11,cam_11-15360-15480.mov,FALSE
8592,recording_2019_07_11_6_50_am,cam_11,cam_11-15480-15600.mov,FALSE
8593,recording_2019_07_11_6_50_am,cam_11,cam_11-15600-15720.mov,FALSE
8594,recording_2019_07_11_6_50_am,cam_11,cam_11-15720-15840.mov,FALSE
8595,recording_2019_07_11_6_50_am,cam_11,cam_11-15840-15960.mov,FALSE
8596,recording_2019_07_11_6_50_am,cam_11,cam_11-15960-16080.mov,FALSE
8597,recording_2019_07_11_6_50_am,cam_11,cam_11-16080-16200.mov,FALSE
8598,recording_2019_07_11_6_50_am,cam_11,cam_11-16200-16320.mov,FALSE
8599,recording_2019_07_11_6_50_am,cam_11,cam_11-16320-16440.mov,FALSE
8600,recording_2019_07_11_6_50_am,cam_11,cam_11-16440-16560.mov,FALSE
8601,recording_2019_07_11_6_50_am,cam_11,cam_11-16560-16680.mov,FALSE
8602,recording_2019_07_11_6_50_am,cam_11,cam_11-16680-16800.mov,FALSE
8603,recording_2019_07_11_6_50_am,cam_11,cam_11-16800-16920.mov,FALSE
8604,recording_2019_07_11_6_50_am,cam_11,cam_11-16920-17040.mov,FALSE
8605,recording_2019_07_11_6_50_am,cam_11,cam_11-17040-17160.mov,FALSE
8606,recording_2019_07_11_6_50_am,cam_11,cam_11-17160-17280.mov,FALSE
8607,recording_2019_07_11_6_50_am,cam_11,cam_11-17280-17400.mov,FALSE
8608,recording_2019_07_11_6_50_am,cam_11,cam_11-17400-17520.mov,FALSE
8609,recording_2019_07_11_6_50_am,cam_11,cam_11-17520-17640.mov,FALSE
8610,recording_2019_07_11_6_50_am,cam_11,cam_11-17640-17760.mov,FALSE
8611,recording_2019_07_11_6_50_am,cam_11,cam_11-17760-17880.mov,FALSE
8612,recording_2019_07_11_6_50_am,cam_11,cam_11-17880-18000.mov,FALSE
8613,recording_2019_07_11_6_50_am,cam_11,cam_11-18000-18120.mov,FALSE
8614,recording_2019_07_11_6_50_am,cam_11,cam_11-18120-18240.mov,FALSE
8615,recording_2019_07_11_6_50_am,cam_11,cam_11-18240-18360.mov,FALSE
8616,recording_2019_07_11_6_50_am,cam_11,cam_11-18360-18480.mov,FALSE
8617,recording_2019_07_11_6_50_am,cam_11,cam_11-18480-18600.mov,FALSE
8618,recording_2019_07_11_6_50_am,cam_11,cam_11-18600-18720.mov,FALSE
8619,recording_2019_07_11_6_50_am,cam_11,cam_11-18720-18840.mov,FALSE
8620,recording_2019_07_11_6_50_am,cam_11,cam_11-18840-18960.mov,FALSE
8621,recording_2019_07_11_6_50_am,cam_11,cam_11-18960-19080.mov,FALSE
8622,recording_2019_07_11_6_50_am,cam_11,cam_11-19080-19200.mov,FALSE
8623,recording_2019_07_11_6_50_am,cam_11,cam_11-19200-19320.mov,FALSE
8624,recording_2019_07_11_6_50_am,cam_11,cam_11-19320-19440.mov,FALSE
8625,recording_2019_07_11_6_50_am,cam_11,cam_11-19440-19560.mov,FALSE
8626,recording_2019_07_11_6_50_am,cam_11,cam_11-19560-19680.mov,FALSE
8627,recording_2019_07_11_6_50_am,cam_11,cam_11-19680-19800.mov,FALSE
8628,recording_2019_07_11_6_50_am,cam_11,cam_11-19800-19920.mov,FALSE
8629,recording_2019_07_11_6_50_am,cam_11,cam_11-19920-20040.mov,FALSE
8630,recording_2019_07_11_6_50_am,cam_11,cam_11-20040-20160.mov,FALSE
8631,recording_2019_07_11_6_50_am,cam_11,cam_11-20160-20280.mov,FALSE
8632,recording_2019_07_11_6_50_am,cam_11,cam_11-20280-20400.mov,FALSE
8633,recording_2019_07_11_6_50_am,cam_11,cam_11-20400-20520.mov,FALSE
8634,recording_2019_07_11_6_50_am,cam_11,cam_11-20520-20640.mov,FALSE
8635,recording_2019_07_11_6_50_am,cam_11,cam_11-20640-20760.mov,FALSE
8636,recording_2019_07_11_6_50_am,cam_11,cam_11-20760-20880.mov,FALSE
8637,recording_2019_07_11_6_50_am,cam_11,cam_11-20880-21000.mov,FALSE
8638,recording_2019_07_11_6_50_am,cam_11,cam_11-21000-21120.mov,FALSE
8639,recording_2019_07_11_6_50_am,cam_11,cam_11-21120-21240.mov,FALSE
8640,recording_2019_07_11_6_50_am,cam_11,cam_11-21240-21360.mov,FALSE
8641,recording_2019_07_11_6_50_am,cam_11,cam_11-21360-21480.mov,FALSE
8642,recording_2019_07_11_6_50_am,cam_11,cam_11-21480-21600.mov,FALSE
8643,recording_2019_07_11_6_50_am,cam_11,cam_11-21600-21720.mov,FALSE
8644,recording_2019_07_11_6_50_am,cam_11,cam_11-21720-21840.mov,FALSE
8645,recording_2019_07_11_6_50_am,cam_11,cam_11-21840-21960.mov,FALSE
8646,recording_2019_07_11_6_50_am,cam_11,cam_11-21960-22080.mov,FALSE
8647,recording_2019_07_11_6_50_am,cam_11,cam_11-22080-22200.mov,FALSE
8648,recording_2019_07_11_6_50_am,cam_11,cam_11-22200-22320.mov,FALSE
8649,recording_2019_07_11_6_50_am,cam_11,cam_11-22320-22440.mov,FALSE
8650,recording_2019_07_11_6_50_am,cam_11,cam_11-22440-22560.mov,FALSE
8651,recording_2019_07_11_6_50_am,cam_11,cam_11-22560-22680.mov,FALSE
8652,recording_2019_07_11_6_50_am,cam_11,cam_11-22680-22800.mov,FALSE
8653,recording_2019_07_11_6_50_am,cam_11,cam_11-22800-22920.mov,FALSE
8654,recording_2019_07_11_6_50_am,cam_11,cam_11-22920-23040.mov,FALSE
8655,recording_2019_07_11_6_50_am,cam_11,cam_11-23040-23160.mov,FALSE
8656,recording_2019_07_11_6_50_am,cam_11,cam_11-23160-23280.mov,FALSE
8657,recording_2019_07_11_6_50_am,cam_11,cam_11-23280-23400.mov,FALSE
8658,recording_2019_07_11_6_50_am,cam_11,cam_11-23400-23520.mov,FALSE
8659,recording_2019_07_11_6_50_am,cam_11,cam_11-23520-23640.mov,FALSE
8660,recording_2019_07_11_6_50_am,cam_11,cam_11-23640-23760.mov,FALSE
8661,recording_2019_07_11_6_50_am,cam_11,cam_11-23760-23880.mov,FALSE
8662,recording_2019_07_11_6_50_am,cam_11,cam_11-23880-24000.mov,FALSE
8663,recording_2019_07_11_6_50_am,cam_11,cam_11-24000-24120.mov,FALSE
8664,recording_2019_07_11_6_50_am,cam_11,cam_11-24120-24240.mov,FALSE
8665,recording_2019_07_11_6_50_am,cam_11,cam_11-24240-24360.mov,FALSE
8666,recording_2019_07_11_6_50_am,cam_11,cam_11-24360-24480.mov,FALSE
8667,recording_2019_07_11_6_50_am,cam_11,cam_11-24480-24600.mov,FALSE
8668,recording_2019_07_11_6_50_am,cam_11,cam_11-24600-24720.mov,FALSE
8669,recording_2019_07_11_6_50_am,cam_11,cam_11-24720-24840.mov,FALSE
8670,recording_2019_07_11_6_50_am,cam_11,cam_11-24840-24960.mov,FALSE
8671,recording_2019_07_11_6_50_am,cam_11,cam_11-24960-25080.mov,FALSE
8672,recording_2019_07_11_6_50_am,cam_11,cam_11-25080-25200.mov,FALSE
8673,recording_2019_07_11_6_50_am,cam_11,cam_11-25200-25320.mov,FALSE
8674,recording_2019_07_11_6_50_am,cam_11,cam_11-25320-25440.mov,FALSE
8675,recording_2019_07_11_6_50_am,cam_11,cam_11-25440-25560.mov,FALSE
8676,recording_2019_07_11_6_50_am,cam_11,cam_11-25560-25680.mov,FALSE
8677,recording_2019_07_11_6_50_am,cam_11,cam_11-25680-25800.mov,FALSE
8678,recording_2019_07_11_6_50_am,cam_11,cam_11-25800-25920.mov,FALSE
8679,recording_2019_07_11_6_50_am,cam_11,cam_11-25920-26040.mov,FALSE
8680,recording_2019_07_11_6_50_am,cam_11,cam_11-26040-26160.mov,FALSE
8681,recording_2019_07_11_6_50_am,cam_11,cam_11-26160-26280.mov,FALSE
8682,recording_2019_07_11_6_50_am,cam_11,cam_11-26280-26400.mov,FALSE
8683,recording_2019_07_11_6_50_am,cam_11,cam_11-26400-26520.mov,FALSE
8684,recording_2019_07_11_6_50_am,cam_11,cam_11-26520-26640.mov,FALSE
8685,recording_2019_07_11_6_50_am,cam_11,cam_11-26640-26760.mov,FALSE
8686,recording_2019_07_11_6_50_am,cam_11,cam_11-26760-26880.mov,FALSE
8687,recording_2019_07_11_6_50_am,cam_11,cam_11-26880-27000.mov,FALSE
8688,recording_2019_07_11_6_50_am,cam_11,cam_11-27000-27120.mov,FALSE
8689,recording_2019_07_11_6_50_am,cam_11,cam_11-27120-27240.mov,FALSE
8690,recording_2019_07_11_6_50_am,cam_11,cam_11-27240-27360.mov,FALSE
8691,recording_2019_07_11_6_50_am,cam_11,cam_11-27360-27480.mov,FALSE
8692,recording_2019_07_11_6_50_am,cam_11,cam_11-27480-27600.mov,FALSE
8693,recording_2019_07_11_6_50_am,cam_11,cam_11-27600-27720.mov,FALSE
8694,recording_2019_07_11_6_50_am,cam_11,cam_11-27720-27840.mov,FALSE
8695,recording_2019_07_11_6_50_am,cam_11,cam_11-27840-27960.mov,FALSE
8696,recording_2019_07_11_6_50_am,cam_11,cam_11-27960-28080.mov,FALSE
8697,recording_2019_07_11_6_50_am,cam_11,cam_11-28080-28200.mov,FALSE
8698,recording_2019_07_11_6_50_am,cam_11,cam_11-28200-28320.mov,FALSE
8699,recording_2019_07_11_6_50_am,cam_11,cam_11-28320-28440.mov,FALSE
8700,recording_2019_07_11_6_50_am,cam_11,cam_11-28440-28560.mov,FALSE
8701,recording_2019_07_11_6_50_am,cam_11,cam_11-28560-28680.mov,FALSE
8702,recording_2019_07_11_6_50_am,cam_11,cam_11-28680-28800.mov,FALSE
